Tenant,Event,Time(EST),Store Type,User Name
unitedmedco,Order Import Started, 8 Jun 2017 04:40:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 04:40:28 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 04:40:30 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 04:50:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 04:50:27 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 04:50:29 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 05:00:33 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 05:00:33 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 05:00:35 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 05:10:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 05:10:27 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 05:10:29 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 05:20:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 05:20:34 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 05:20:35 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 05:30:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 05:30:27 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 05:30:29 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 05:40:26 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 05:42:21 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 05:42:23 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 05:50:26 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 05:50:27 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 05:50:28 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 06:00:32 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 06:02:26 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 06:02:28 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 06:10:26 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 06:10:27 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 06:10:29 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 06:20:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 06:22:28 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 06:22:30 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 06:30:26 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 06:30:34 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 06:30:35 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 06:40:26 AM,CSV,gpadmin
unitedmedco,Order Import Canceled, 8 Jun 2017 06:42:14 AM,,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 06:42:19 AM,,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 06:42:19 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 06:42:22 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 06:50:26 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 07:00:33 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 07:00:41 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 07:00:42 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 07:10:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 07:10:27 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 07:10:29 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 07:20:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 07:20:27 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 07:20:29 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 07:30:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 07:30:29 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 07:30:30 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 07:40:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 07:40:29 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 07:40:30 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 07:50:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 07:50:30 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 07:50:31 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 08:00:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 08:00:28 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 08:00:29 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 08:10:22 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 08:10:25 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 08:10:26 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 08:20:22 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 08:20:25 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 08:20:27 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 08:30:22 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 08:30:23 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 08:30:25 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 08:40:22 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 08:40:24 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 08:40:25 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 08:50:23 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 08:50:24 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 08:50:32 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 09:00:28 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 09:00:31 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 09:00:33 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 09:10:22 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 09:10:23 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 09:10:25 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 09:20:23 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 09:20:26 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 09:20:27 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 09:30:22 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 09:30:22 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 09:30:24 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 09:40:23 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 09:40:24 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 09:40:25 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 09:50:23 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 09:50:25 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 09:50:27 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 10:00:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 10:00:36 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 10:00:38 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 10:10:22 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 10:10:23 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 10:10:24 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 10:20:22 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 10:20:23 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 10:20:24 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 10:30:22 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 10:30:23 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 10:30:25 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 10:40:22 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 10:40:23 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 10:40:24 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 10:50:23 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 10:50:24 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 10:50:26 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 11:00:28 AM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 11:00:29 AM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 11:00:30 AM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 15:23:56 PM,,Peter Van Wijk
unitedmedco,Order Import Started, 8 Jun 2017 15:23:56 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 15:23:57 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 16:00:26 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 16:00:28 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 16:00:30 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 16:10:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 16:10:22 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 16:10:24 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 16:20:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 16:20:24 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 16:20:26 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 16:30:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 16:30:23 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 16:30:24 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 16:40:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 16:40:22 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 16:40:23 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 16:50:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 16:50:22 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 16:50:24 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 17:00:28 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 17:00:28 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 17:00:30 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 17:10:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 17:10:22 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 17:10:24 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 17:20:21 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 17:20:25 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 17:20:27 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 17:30:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 17:30:26 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 17:30:27 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 17:40:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 17:40:23 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 17:40:24 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 17:50:21 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 17:50:25 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 17:50:27 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 18:00:27 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 18:00:29 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 18:00:31 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 18:10:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 18:10:23 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 18:10:24 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 18:20:21 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 18:20:23 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 18:20:24 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 18:30:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 18:30:22 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 18:30:24 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 18:40:21 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 18:40:23 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 18:40:24 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 18:50:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 18:50:25 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 18:50:27 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 19:00:38 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 19:00:39 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 19:00:40 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 19:10:27 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 19:10:27 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 19:10:29 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 19:20:27 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 19:20:28 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 19:20:29 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 19:30:26 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 19:30:27 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 19:30:29 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 19:40:27 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 19:40:28 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 19:40:30 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 19:50:27 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 19:50:27 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 19:50:29 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 20:00:27 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 20:00:29 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 20:00:31 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 20:10:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 20:10:23 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 20:10:24 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 20:20:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 20:20:22 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 20:20:24 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 20:30:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 20:30:23 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 20:30:25 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 20:40:21 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 20:40:22 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 20:40:24 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 20:50:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 20:50:24 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 20:50:25 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 21:00:28 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 21:00:28 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 21:00:30 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 21:10:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 21:10:23 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 21:10:25 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 21:20:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 21:20:24 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 21:20:25 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 21:30:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 21:30:23 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 21:30:24 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 21:40:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 21:40:24 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 21:40:26 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 21:50:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 21:50:23 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 21:50:25 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 22:00:33 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 22:00:35 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 22:00:37 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 22:10:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 22:10:23 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 22:10:24 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 22:20:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 22:20:22 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 22:20:24 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 22:30:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 22:30:22 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 22:30:24 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 22:40:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 22:40:24 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 22:40:26 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 22:50:22 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 22:50:23 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 22:50:24 PM,CSV,
unitedmedco,Order Import Started, 8 Jun 2017 23:00:27 PM,CSV,gpadmin
unitedmedco,Order Import Started, 8 Jun 2017 23:00:29 PM,CSV,
unitedmedco,Order Import Finished, 8 Jun 2017 23:00:30 PM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 04:00:31 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 04:00:34 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 04:03:13 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 04:10:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 04:10:27 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 04:13:54 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 04:20:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 04:20:27 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 05:33:36 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 05:40:26 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 05:40:26 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 05:40:28 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 05:50:26 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 05:50:53 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 05:50:54 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 06:00:33 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 06:01:00 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 06:01:02 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 06:10:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 06:10:28 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 06:10:29 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 06:20:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 06:20:55 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 06:20:56 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 06:30:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 06:30:36 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 06:30:37 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 06:40:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 06:40:34 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 06:40:36 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 06:50:26 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 06:50:27 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 06:50:29 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 07:00:34 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 07:00:35 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 07:00:36 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 07:10:30 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 07:10:30 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 07:10:32 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 07:20:28 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 07:20:29 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 07:20:31 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 07:30:27 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 07:30:30 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 07:30:32 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 07:40:28 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 07:40:37 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 07:40:38 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 07:50:29 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 07:51:16 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 07:51:18 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 08:00:30 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 08:00:30 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 08:00:32 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 08:10:23 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 08:10:25 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 08:10:26 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 08:20:24 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 08:20:26 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 08:20:28 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 08:30:23 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 08:30:24 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 08:30:26 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 08:40:23 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 08:40:26 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 08:40:27 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 08:50:22 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 08:50:25 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 08:50:26 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 09:00:28 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 09:00:29 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 09:00:30 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 09:10:23 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 09:10:26 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 09:10:28 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 09:20:23 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 09:20:25 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 09:20:26 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 09:30:23 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 09:30:25 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 09:30:27 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 09:40:23 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 09:40:26 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 09:40:27 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 09:50:25 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 09:50:27 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 09:50:29 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 10:00:28 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 10:00:31 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 10:00:33 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 10:10:22 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 10:10:24 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 10:10:25 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 10:20:23 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 10:20:26 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 10:20:28 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 10:30:23 AM,CSV,gpadmin
unitedmedco,Order Import Started, 9 Jun 2017 10:30:25 AM,CSV,
unitedmedco,Order Import Finished, 9 Jun 2017 10:30:26 AM,CSV,
unitedmedco,Order Import Started, 9 Jun 2017 10:40:22 AM,CSV,gpadmin
